Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,CustomerTenureDays,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,UniqueDescriptions,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,ReturnRatio,TotalTransactions,UniqueInvoices,AvgLinesPerInvoice,Age,SupportTicketsCount,SatisfactionScore,Churn,RFMSegment,AgeCategory,SpendingCategory,CustomerType,FavoriteSeason,PreferredTimeOfDay,Region,LoyaltyLevel,ChurnRiskCategory,WeekendPreference,BasketSizeCategory,ProductDiversity,Gender,AccountStatus,Country,RegYear,RegMonth,RegDay,RegWeekday,MonetaryPerDay,AvgBasketValue
24,47,12362.845087550108,395.3644075128412,220.220675156212,2590.05282521931,9811.179078679355,15901,966.5809690355304,-3424,5085,217,716,1,19,1,0.6016866086204651,14.002809394830914,628,200,25.54531253077491,1,22,26,32,0.5421375093061667,4963,440,83.56508544781056,46.6054853244016,8.807637465429766,1.1148526495741966,0,Dormants,45-54,High,Perdu,Automne,Apres-midi,UK,Inconnu,Critique,Weekend,Moyen,Explorateur,M,Active,France,2011,3,7,0,494.5138035020043,263.0392571819172
67,24,-1457.0042110522818,261.04818293859665,151.16662467574687,-3974.840359335256,6495.0892970744735,13576,628.4914117123282,-5023,3606,163,722,3,14,1,0.0606830689506823,317.8409679034113,592,962,92.85135645815625,1,78,21,6,0.689635741915121,7151,17,14.888216266008712,68.47622371534862,14.770137921403265,0.041221517833301,0,Champions,55-64,High,Regulier,Automne,Soir,Asie,Inconnu,Critique,Semaine,Grand,Explorateur,F,Active,Germany,2011,3,8,1,-21.426532515474733,-60.70850879384508
393,22,8852.519044523291,222.8985039879678,129.66744865854724,138.54464206767716,8044.140596774734,21508,930.711833875608,-6129,4555,160,276,1,19,4,0.4133424598711922,187.1537134247843,527,902,93.28125762443004,1,96,38,10,0.4693232970434701,1767,202,88.76984715048405,66.61509069757699,13.11834455626182,1.2398299407373248,0,Dormants,35-44,Medium,Occasionnel,Hiver,Apres-midi,UK,Etabli,Eleve,Inconnu,Grand,Specialise,Unknown,Closed,Spain,2011,3,9,2,22.46832244802866,402.3872292965132
66,5,11762.305792962205,77.98900071961056,97.31191835243597,88.90555591055909,7151.001612837,64711,676.4289207885375,-85,3284,524,535,0,3,5,0.546614939663671,145.3613357251457,688,543,72.3380555176931,1,12,26,26,0.4396557340591649,3550,476,73.24749109627957,75.93042962150845,14.305022856978704,1.5051368366451818,1,Dormants,25-34,Medium,Perdu,Automne,Matin,Autre,Inconnu,Eleve,Inconnu,Petit,Modere,F,Closed,Spain,2011,3,10,3,175.5568028800329,2352.461158592441
232,33,13892.284389480465,167.45541303660923,28.82379109951244,-1307.1922978445891,5931.582190394682,15464,307.9317228858728,-985,2174,600,485,0,21,5,0.436046974118579,181.46605746195527,456,502,76.81056878370646,2,86,48,13,0.4462866684743513,2310,210,17.302355988223205,,4.481580339489911,0.8035467366855102,0,Champions,55-64,High,Nouveau,Automne,Nuit,UK,Inconnu,Eleve,Inconnu,Grand,Specialise,Unknown,Active,Spain,2011,3,11,4,59.62353815227667,420.9783148327414
108,36,8664.960565792917,219.83958625606823,171.22398941735668,4329.24862569672,533.4799698889769,50281,370.6544996186731,-6538,3485,41,515,5,17,4,0.7486721752509908,243.60666864484836,269,650,10.056812835035064,1,95,3,21,0.4109215696938388,9635,499,57.01598129308734,,0.6892102755114138,2.9397316968387748,0,Champions,55-64,High,Occasionnel,Automne,Midi,Autre,Inconnu,Eleve,Semaine,Inconnu,Explorateur,F,Suspended,Spain,2011,3,12,5,79.49505106232034,240.69334904980326
145,47,4943.495280168547,48.85721269141053,135.12384606539163,3275.063198732212,4547.64342552661,6260,550.9213053258376,-2479,1523,209,151,4,5,8,0.8279249545453125,4.6593806790325365,631,492,51.87370764304513,1,44,23,15,0.5385833858542034,1977,402,31.952975121166727,55.08740538316901,2.0135499726312016,4.513112307553458,1,Dormants,55-64,Low,Occasionnel,Hiver,Nuit,UK,Inconnu,Faible,Semaine,Grand,Specialise,Unknown,Active,Italy,2011,3,13,6,33.859556713483194,105.18075064188398
110,20,7356.944804024277,114.20291659204958,483.2086929332037,1972.093819096368,6747.863021674106,25440,790.2248267183221,-287,6569,274,482,3,22,7,0.771243074033178,318.11642760726045,811,21,23.92671613761094,3,98,22,45,0.2504434017536037,7181,429,18.64507679224676,67.03892370425233,7.007918321225821,1.403572244631634,0,Dormants,45-54,High,Nouveau,Printemps,Midi,Europe_E,Jeune,Moyen,Semaine,Moyen,Specialise,F,Active,Italy,2011,3,14,0,66.27878201823673,367.8472402012138
227,19,12378.099689574365,301.1215205615507,278.85441312502195,2143.266357349976,6775.316138836846,85082,318.6645687889946,-7656,2602,278,258,5,18,9,0.0388129478118021,163.0599267386584,188,234,18.94058631774811,1,64,47,11,0.8910551938418209,2491,480,86.05903774169973,23.879671576999066,11.691674852373154,0.1540589388501285,0,Fideles,25-34,VIP,Hyperactif,Hiver,Soir,Europe_S,Jeune,Faible,Inconnu,Grand,Specialise,Unknown,Pending,France,2011,3,15,1,54.28991091918581,651.4789310302298
110,35,6412.194932776594,369.15324154839897,173.63851951525376,-382.83856186880894,3731.226184223836,95583,580.1514349680579,-7956,2658,250,323,0,10,7,0.1941287704459722,125.18277969052852,569,714,81.22002661320992,3,46,18,48,0.3330855480938729,8918,78,40.94875388421571,28.87741626914816,1.4024583069420036,0.6243365491759001,0,Potentiels,35-44,VIP,Regulier,Automne,Midi,UK,Ancien,Eleve,Semaine,Petit,Specialise,M,Active,Spain,2011,3,16,2,57.767521916906254,183.20556950790268
33,43,-4392.258806063262,499.1820181395101,290.233800496848,4209.94521096576,9416.919866580303,46683,346.2793685828251,-187,6081,309,167,3,1,10,0.5366075092637743,50.45963145643084,711,791,14.368775531374196,3,57,41,45,0.1475238341773468,4382,56,40.45582772217287,18.774311652807267,9.555704516172112,4.124004940978214,1,Champions,25-34,Low,Perdu,Printemps,Midi,Asie,Nouveau,Moyen,Inconnu,Grand,Explorateur,M,Active,Italy,2011,3,17,3,-129.18408253127242,-102.1455536293782
110,17,13618.973910139555,466.89109901506106,69.59835067284776,1945.9542725328536,1673.57032236781,31430,815.9536352304721,-5932,5663,719,687,3,7,1,0.9348220404438012,160.40486164083137,529,643,47.39651206264214,3,4,2,9,0.0965504785977451,5988,80,17.81878080585538,55.40011250514905,4.17724166463219,2.429838339620887,0,Champions,18-24,Medium,Hyperactif,Automne,Soir,Europe_E,Etabli,Critique,Weekend,Moyen,Specialise,F,Closed,Germany,2011,3,18,4,122.6934586499059,801.1161123611503
263,45,8790.535020631223,323.06977376991983,222.02187460110144,2289.810616558165,5003.594462155606,-8013,467.2613656741825,-2247,7326,139,309,4,10,7,0.8349567750521169,181.15781151879827,434,416,93.91924571901728,2,76,26,23,0.0134229151201276,7426,306,38.92350193249209,73.86426669259197,4.459233158274456,1.7300661938417434,0,Potentiels,35-44,High,Nouveau,Printemps,Nuit,Europe_N,Ancien,Faible,Semaine,Inconnu,Specialise,Unknown,Closed,Italy,2011,3,19,5,33.297481138754634,195.34522268069384
368,43,8530.267715544931,213.51778638056564,313.1171607105319,3616.9090378734527,6908.839765508228,15105,77.64610402603235,-763,2160,545,478,3,4,1,0.8425345083518017,147.33104349011938,288,148,19.39737350096891,2,4,2,45,0.4228560785668614,3620,58,87.29006778655616,60.25178890813227,9.59068368252682,-0.1021796709464397,0,Fideles,25-34,Low,Regulier,Automne,Soir,UK,Jeune,Moyen,Semaine,Moyen,Modere,M,Closed,Italy,2011,3,20,6,23.11725668169358,198.37831896616117
235,34,-686.4969520456561,319.9077955305752,244.44891589622569,-2259.28410657809,6971.358058918092,68484,166.88646896005483,-2017,2450,529,55,1,17,7,0.3032081937596749,247.71093424681743,918,970,97.82134895008522,4,59,27,17,0.1876109885454246,6061,18,36.94974233847395,79.86852551823188,6.471990712531524,1.698363849942692,0,Dormants,35-44,Medium,Regulier,Automne,Matin,Autre,Jeune,Critique,Inconnu,Inconnu,Specialise,F,Closed,France,2011,3,21,0,-2.9088853900239666,-20.19108682487224
82,9,8177.709404653144,393.89755094971486,200.8894003271621,3070.7090386670297,6486.389567688156,3026,62.04356295201266,-984,3831,56,619,3,22,10,0.4294478970787025,153.6272329971175,567,29,99.43451059034484,4,95,16,21,0.0216479025872479,8690,208,95.20875268747902,21.97112010748498,11.992532688415904,0.67095202014432,0,Dormants,18-24,Low,Regulier,Printemps,Matin,Europe_E,Jeune,Critique,Semaine,Petit,Modere,M,Active,Italy,2011,3,22,1,98.5266193331704,908.6343782947938
41,26,2877.2881130831693,63.57641450707672,496.9241944498491,-3047.5939704350794,2752.8821345186016,58309,499.8036430683109,-1809,122,111,472,4,17,8,0.4707059473159374,350.91741591399926,499,361,56.006098313557885,3,20,30,8,0.5200195462895237,3977,465,94.68458102163036,74.88906836454427,1.4946961546052329,4.658978767120095,0,Fideles,65+,Medium,Nouveau,Printemps,Midi,Europe_C,Ancien,Eleve,Semaine,Petit,Specialise,Unknown,Suspended,Germany,2011,3,23,2,68.50685983531355,110.66492742627574
100,2,8024.659540829842,207.9029203996627,440.1573810744635,-1546.5804775511217,1562.0656868662195,35927,107.23096005087892,-6486,4369,4,295,5,13,11,0.1573715833499104,218.73629400561103,441,308,17.844131277538633,2,23,9,16,0.6799785486507615,705,135,15.344967271427256,69.28630210536087,11.639172316272616,4.304420656494388,0,Fideles,35-44,High,Hyperactif,Automne,Soir,Europe_N,Jeune,Critique,Inconnu,Grand,Modere,F,Pending,Spain,2011,3,24,3,79.4520746616816,4012.329770414921
5,9,-2868.1393938401857,420.7021313896305,311.7029790797201,-1643.895457301573,6359.403268267109,65414,115.02582934032247,-5402,1318,409,460,4,21,9,0.0310681302444563,294.7294465129468,781,883,32.29438390614867,1,17,48,37,0.0857510509111043,5453,332,18.55381409874184,37.797215791468815,0.0277639689187338,-0.4965847490308119,0,Potentiels,65+,Low,Perdu,Hiver,Soir,Europe_S,Ancien,Critique,Inconnu,Petit,Specialise,Unknown,Pending,UK,2011,3,25,4,-478.0232323066976,-318.68215487113173
179,9,8156.906092060721,194.9973112068568,284.6886805911414,4785.254683891406,5993.0211613943775,47535,941.1072117783386,-1570,4494,413,323,4,9,3,0.9469028994605168,39.91490463495978,303,942,43.02479043497698,4,20,21,39,0.4609207729196596,6095,482,86.40473296285703,79.33217276574686,2.10486208392968,2.0999209355674573,0,Potentiels,55-64,High,Regulier,Hiver,Soir,UK,Jeune,Eleve,Inconnu,Petit,Modere,Unknown,Suspended,France,2011,3,26,5,45.316144955892895,906.3228991178579
281,40,14988.27451541333,288.0767742574573,310.33023991229203,3565.3722374792687,1793.5601028924098,32946,872.7824171038794,-6999,2519,181,140,0,2,4,0.2407125856635067,145.01132192525557,87,162,31.62309821146407,2,53,29,12,0.7436286786007467,3682,10,39.8833309735472,36.14007813479915,9.498395432050646,0.3503500730880324,1,Dormants,Inconnu,Low,Regulier,Hiver,Nuit,UK,Inconnu,Moyen,Weekend,Moyen,Specialise,Unknown,Suspended,Germany,2011,3,27,6,53.14990962912528,374.70686288533324
319,17,-4035.75922278888,295.9458336267881,100.65605391121665,2011.698615902597,7051.391455705633,46561,452.6345102145546,-6967,5081,12,666,1,8,4,0.2399489037236313,122.94941102821072,830,869,28.78292240777506,1,9,48,49,0.9858068210084252,4139,69,1.4330242460179243,74.02619760117776,12.67881050417714,1.4646625371457436,0,Fideles,45-54,Medium,Hyperactif,Hiver,Apres-midi,Europe_E,Inconnu,Moyen,Inconnu,Moyen,Specialise,M,Pending,France,2011,3,28,0,-12.61174757121525,-237.39760134052236
225,1,14543.483684426345,96.31574530115148,197.5688716321593,2270.5676161539013,4551.719917336564,377,985.8195155293556,-1315,1231,338,261,0,2,9,0.0833790537687595,207.861071669856,438,852,97.2507412124194,1,23,20,36,0.6671903446425609,1917,341,28.11331015083173,73.48716035567394,3.0428740438295847,4.261087989508739,1,Fideles,18-24,Low,Regulier,Printemps,Apres-midi,Europe_S,Nouveau,Eleve,Semaine,Grand,Modere,F,Active,Spain,2011,3,29,1,64.35169771870063,14543.483684426345
314,25,3138.1592144574124,184.30654361788277,19.72976644544966,620.7279440257107,6677.605916031529,43592,1.1863416424924509,-5960,1134,258,419,5,10,7,0.9285077519437784,314.3064348224204,541,61,16.18311791415882,2,84,35,5,0.2448395508095205,9567,387,60.16527032636044,65.73242984598727,4.235065693262607,2.165087119331269,0,Dormants,35-44,VIP,Regulier,Printemps,Apres-midi,Europe_C,Jeune,Faible,Weekend,Grand,Specialise,Unknown,Pending,Italy,2011,3,30,2,9.962410204626707,125.5263685782965
364,43,12415.069006745183,170.5830879272564,237.77301874341333,4470.906671085191,8373.670797701507,-2653,614.3654768171203,-1101,7608,89,240,2,11,3,0.579737114939772,28.593449483132435,22,125,73.59946296296937,4,88,22,20,0.7165536397789996,7502,83,80.12733063003684,53.49863985020967,7.593931972587839,1.005291760224559,0,Dormants,18-24,VIP,Nouveau,Hiver,Nuit,Europe_N,Nouveau,Eleve,Inconnu,Grand,Specialise,M,Suspended,Italy,2011,3,31,3,34.01388768971283,288.7225350405857
228,40,10647.70968116547,17.96737072337207,271.5122919788316,-37.41247117638432,1697.2842857692317,23776,616.8117491944981,-7727,1302,615,354,5,11,10,0.6670368571253539,26.48980128631944,833,456,1.0406186544783125,2,59,37,35,0.59792942681983,1846,109,14.205473092232696,25.56017322586395,2.385164903828837,0.2473301246299823,0,Dormants,55-64,Low,Occasionnel,Ete,Soir,Asie,Ancien,Moyen,Weekend,Grand,Specialise,Unknown,Active,Germany,2011,4,1,4,46.49654882605009,266.19274202913675
376,42,6340.325219733357,16.974923126220844,113.8748680516048,-1194.8229013010546,191.4486799683668,-6217,457.9856128140184,-2949,4035,697,588,1,2,5,0.9115768872630524,310.3659634775236,797,71,60.02208427083531,4,56,11,6,0.2117992885815477,4655,44,11.943595077256798,51.51421927327939,11.97850018540009,3.801949156438935,0,Dormants,65+,VIP,Hyperactif,Ete,Apres-midi,Europe_S,Nouveau,Faible,Weekend,Moyen,Specialise,M,Pending,Spain,2011,4,2,5,16.817838779133574,150.96012427936563
288,25,9768.98418502653,416.6900366195079,482.0144235827569,-3369.6466306840903,7791.025863957868,45798,397.55102496135856,-5353,7736,249,179,3,20,7,0.3456201689007895,77.69028140400046,560,838,91.6783573914512,3,22,24,35,0.8511108258475547,6414,483,92.28717270366084,40.47816410626088,11.378186320092173,2.7471080921860827,1,Dormants,45-54,High,Hyperactif,Ete,Soir,UK,Jeune,Eleve,Semaine,Grand,Explorateur,F,Active,UK,2011,4,3,6,33.802713442998375,390.7593674010612
149,39,12570.31122602696,140.17005093654214,454.727305468621,2862.05652261058,6096.97425152616,-5702,455.927752345127,-6221,1911,254,65,4,6,8,0.6215073111380841,244.094937874182,517,907,29.505475315228683,2,21,19,24,0.4274044272276008,8112,454,75.36368841443569,,1.3246673914525058,1.8083927625573877,1,Potentiels,18-24,VIP,Hyperactif,Automne,Midi,Europe_E,Ancien,Moyen,Weekend,Grand,Specialise,F,Active,UK,2011,4,4,0,83.80207484017974,322.31567246222977
276,35,3082.80643302066,261.4489892882136,361.0716177279529,2344.439320755914,6996.395696221217,60204,415.5454756436008,-3524,6713,587,347,2,13,1,0.0387994547288874,198.1505183116939,762,876,19.3670715505142,2,67,48,10,0.961977654734126,7991,398,59.38818047702976,65.76214000930122,6.421275709066114,0.3049061231778682,0,Dormants,65+,VIP,Nouveau,Hiver,Apres-midi,Europe_C,Ancien,Moyen,Inconnu,Petit,Explorateur,F,Suspended,Italy,2011,4,5,1,11.129265101157618,88.08018380059028
197,3,1540.6632312647737,152.86915892644265,266.6933143826813,-1156.449614758651,8381.549749886426,76207,730.7619850048171,-2552,1506,107,170,1,10,2,0.1867725282311293,304.0061621338388,675,466,65.51629969296427,4,33,48,43,0.722901007447778,9629,132,77.14949220959687,75.36858796447413,11.397244266473942,1.005478244942788,0,Fideles,55-64,High,Nouveau,Automne,Midi,Europe_E,Inconnu,Moyen,Weekend,Grand,Explorateur,F,Closed,Spain,2011,4,6,2,7.78112743063017,513.5544104215912
69,37,8351.867711271694,470.6362263320936,434.98457982384247,-4748.065860407706,8028.109348245005,90356,136.22007953831078,-7522,7971,667,473,0,6,7,0.8312458050899425,45.657452090287286,503,243,71.54753932254093,4,69,41,13,0.6445631546318221,3091,493,43.45658176935721,18.9343002331976,4.397272497654637,4.759060560431111,0,Champions,55-64,High,Perdu,Printemps,Nuit,Europe_N,Ancien,Critique,Weekend,Inconnu,Specialise,Unknown,Pending,Spain,2011,4,7,3,119.31239587530992,225.72615435869443
111,44,11156.918838825171,133.351895638558,65.32617191173145,3389.9732771801064,9609.201469288246,45161,198.441581370539,-1842,3186,593,533,4,20,11,0.7667683563383357,47.37078248875312,714,490,69.11502137624615,2,27,6,44,0.7283528374765619,1371,499,76.08711898360353,,9.129709163483708,2.120539625635006,0,Potentiels,55-64,Medium,Nouveau,Printemps,Matin,Autre,Ancien,Critique,Semaine,Petit,Modere,M,Suspended,Germany,2011,4,8,4,99.61534677522475,253.56633724602662
3,44,10245.702695532314,217.68012230577287,395.25489713744247,-4885.820165459264,5359.350788521182,50652,181.3377101640312,-7485,1917,588,366,5,9,2,0.3506426914571469,203.23870150158223,467,761,32.61237112211603,1,94,28,28,0.4780970188182215,1929,18,37.80849613617904,,-0.1965900566788363,1.4041956874595174,0,Fideles,Inconnu,High,Hyperactif,Ete,Nuit,Autre,Nouveau,Faible,Semaine,Moyen,Modere,F,Pending,UK,2011,4,9,5,2561.4256738830786,232.85687944391623
349,30,10956.27297717269,437.0014739898779,62.41040698342415,2036.9977962905093,4884.956326599054,24484,263.2081145361433,-3714,7041,484,106,0,10,7,0.3768106277742125,345.4282084758054,101,221,25.968037813773755,1,98,47,9,0.505226477801674,1637,93,25.165362676767632,67.72592829381347,8.739020168469088,2.128532254089944,0,Champions,65+,Low,Perdu,Ete,Nuit,Europe_S,Ancien,Faible,Inconnu,Inconnu,Specialise,Unknown,Closed,Germany,2011,4,10,6,31.303637077636257,365.20909923908965
330,38,3711.66629625866,421.7571155619453,397.10533127470273,4702.57109726057,4018.8719989073006,88614,525.7331603628018,-6809,4916,257,438,1,14,9,0.5335544335535795,151.47418180532532,583,473,95.63596119624238,1,38,28,49,0.851207385444744,6181,483,73.1723287080039,26.202250971833102,1.442447680009712,3.673931035397653,0,Potentiels,35-44,VIP,Occasionnel,Printemps,Nuit,Europe_E,Etabli,Faible,Semaine,Grand,Explorateur,F,Closed,France,2011,4,11,0,11.213493342171178,97.6754288489121
317,34,11356.684323500433,97.12020183390727,137.8837841256785,-623.3867185179652,1536.9104284420457,10922,112.0975385908805,-312,6997,638,226,1,18,11,0.0002410046851345,119.33386659296366,942,959,92.40665131872302,3,41,12,47,0.6809285366435028,8284,436,42.547556923569566,,12.28933320183122,1.0406536190172124,0,Dormants,25-34,Medium,Regulier,Ete,Apres-midi,Asie,Inconnu,Critique,Inconnu,Petit,Modere,F,Closed,Spain,2011,4,12,1,35.71284378459256,334.02012716177745
349,12,-2595.818892587831,402.3084383488767,438.54529050909446,-2650.2659500404725,5726.072328820224,24028,868.3011260311777,-5332,3549,281,443,5,15,2,0.2412443360380278,221.44160296722836,675,533,46.27434437938921,3,22,2,4,0.8972433251916417,1844,294,98.15633332829329,19.31325010788515,4.687191417287655,0.072236725595653,1,Potentiels,18-24,High,Regulier,Ete,Midi,Asie,Inconnu,Faible,Inconnu,Grand,Specialise,F,Closed,UK,2011,4,13,2,-7.416625407393804,-216.31824104898593
94,19,5889.781959216991,231.80250893525687,472.0210469126989,2048.7101004338174,2770.125243259788,10316,298.06416977716384,-2744,2758,87,441,2,21,7,0.2082318086082144,339.61373919893634,685,494,84.77319274928297,4,69,1,7,0.8908267535742685,8377,464,35.599033048502,,3.5048618036511314,2.5096167100342868,1,Dormants,Inconnu,VIP,Perdu,Printemps,Apres-midi,Autre,Ancien,Moyen,Semaine,Petit,Specialise,M,Pending,Germany,2011,4,14,3,61.99770483386306,309.9885241693153
151,37,-4884.826790037569,244.06959168225083,74.39798470255782,3171.2814201558517,9213.075122129754,66996,163.37544948123914,-1703,1957,203,395,5,20,4,0.2504829467497634,305.47865898828763,141,899,45.78002428579531,3,79,15,45,0.9764900340442492,9764,148,92.25101463257552,57.6693770671729,12.45422362738376,2.991224620886403,0,Dormants,25-34,Low,Occasionnel,Automne,Matin,Autre,Nouveau,Moyen,Weekend,Grand,Explorateur,M,Active,Italy,2011,4,15,4,-32.13701835551032,-132.02234567669103
310,44,1491.716598005406,71.07258634589218,231.3378025326968,464.3031607784733,5831.908042770976,6968,675.9456882886451,-6589,6465,15,727,3,19,11,0.8059058425334413,363.3515179176253,138,82,43.01451278917853,1,1,29,4,0.7002146588453342,832,472,93.36329230814088,80.17556399574738,-0.1976956308510367,3.276308017751297,1,Dormants,55-64,Low,Regulier,Ete,Nuit,Europe_E,Inconnu,Faible,Semaine,Inconnu,Modere,M,Active,France,2011,4,16,5,4.796516392300341,33.90264995466832
